text,label
"Cho xem thông tin chi tiết của khu 1.",crop_query
"Cây ổi ở khu D đã trồng được bao lâu?",crop_query
"Nguồn gốc giống lúa ở khu E?",crop_query
"Luống rau cải này bao nhiêu ngày tuổi?",crop_query
"Tình trạng sức khỏe của cây sầu riêng khu B?",crop_query
"Khu vực nào đang bỏ trống?",crop_query
"Hiển thị bản đồ các khu vực trồng trọt.",crop_query
"Giống cà chua ở luống 3 là gì?",crop_query
"Danh sách các luống đang trồng rau ngắn ngày?",crop_query
"Cây trồng nào ở khu A cần chú ý?",crop_query
"Xem thông tin về giống mít đang trồng.",crop_query
"Khu F được dùng để làm gì?",crop_query
"Ngày dự kiến thu hoạch của vườn ổi?",crop_query
"Tình trạng của cây bơ ở khu G?",crop_query
"Giống bắp (ngô) ở khu H là giống gì?",crop_query
"Xem các khu vực trồng cây ăn trái.",crop_query
"Thông tin về luống dâu tây.",crop_query
"Khu C có đang bị sâu bệnh gì không?",crop_query
"Giống lúa này có chịu mặn không?",crop_query
"Xem lại thông tin luống 4.",crop_query
"Số lượng cây chanh trong vườn?",crop_query
"Khu vực nào đang trồng thử nghiệm?",crop_query
"Đất ở khu B có độ pH bao nhiêu?",crop_query
"Loại cây trồng chính của nông trại?",crop_query
"Cho xem vòng đời của cây ở khu A.",crop_query
"Giống cây này có phù hợp với khí hậu ở đây không?",crop_query
"Xem danh sách cây trồng theo từng khu.",crop_query
"Khu C trồng giống gì vậy?",crop_query
"Thông tin về giống xoài đang trồng?",crop_query
"Cây ở luống B1 có vấn đề gì không?",crop_query
"Hôm qua đã làm những gì?",activity_query
"Xem lịch sử bón phân của khu A.",activity_query
"Hoạt động tưới nước gần nhất là khi nào?",activity_query
"Lịch phun thuốc trừ sâu cho vườn cam?",activity_query
"Tuần này đã thu hoạch những gì?",activity_query
"Ai là người phụ trách tưới nước hôm nay?",activity_query
"Lịch sử gieo trồng của luống B2?",activity_query
"Xem các hoạt động đã ghi lại trong tháng 10.",activity_query
"Ngày bón lót cho khu C là ngày nào?",activity_query
"Lịch sử làm cỏ của vườn ổi?",activity_query
"Đã phun thuốc gì cho luống rau cải?",activity_query
"Xem nhật ký nông trại ngày hôm qua.",activity_query
"Khi nào là lần tỉa cành tiếp theo cho khu B?",activity_query
"Hoạt động thu hoạch gần đây nhất?",activity_query
"Lịch sử sử dụng phân bón NPK?",activity_query
"Xem lại các hoạt động của tuần trước.",activity_query
"Ghi nhận làm đất ở khu D vào ngày nào?",activity_query
"Đã tưới bao nhiêu nước cho khu A hôm qua?",activity_query
"Nhật ký chăm sóc cây sầu riêng?",activity_query
"Hoạt động nào đang được lên kế hoạch cho ngày mai?",activity_query
"Xem các công việc đã hoàn thành hôm nay.",activity_query
"Lịch sử các hoạt động trên luống 1.",activity_query
"Khi nào bón phân lần cuối cho vườn bưởi?",activity_query
"Đã sử dụng loại thuốc diệt nấm nào?",activity_query
"Nhật ký canh tác của khu F?",activity_query
"Ai đã ghi nhận hoạt động phun thuốc?",activity_query
"Xem lịch sử tưới nước tự động.",activity_query
"Các hoạt động bảo trì thiết bị gần đây?",activity_query
"Đã thu hoạch bao nhiêu kg cà chua hôm qua?",activity_query
"Lịch sử bón vôi cho đất?",activity_query
"Xem lại nhật ký của tuần này.",activity_query
"Hoạt động nào được thực hiện ở khu C ngày 15/10?",activity_query
"Đã bón phân gì cho luống 5?",activity_query
"Khi nào là lần thu hoạch trước?",activity_query
"Xem lịch sử xới đất.",activity_query
"Tất cả hoạt động của nhân viên A?",activity_query
"Nhật ký của khu nhà màng?",activity_query
"Đã phun thuốc sinh học hay hóa học?",activity_query
"Xem hoạt động tưới nước 3 ngày gần nhất.",activity_query
"Lịch sử bón phân đợt 1 cho lúa?",activity_query
"Tuần này có hoạt động gì đặc biệt không?",activity_query
"Hoạt động nào tốn nhiều chi phí nhất?",activity_query
"Xem lịch sử chăm sóc khu G.",activity_query
"Khi nào làm cỏ cho vườn ngô?",activity_query
"Đã áp dụng biện pháp gì cho cây bị bệnh?",activity_query
"Nhật ký sử dụng máy cày?",activity_query
"Hôm nay có bao nhiêu hoạt động?",activity_query
"Ai đã kiểm tra kho vật tư?",activity_query
"Xem lại lịch tưới của tháng 9.",activity_query
"Báo cáo sản lượng thu hoạch tháng trước.",analytics_query
"Sản lượng dự kiến của khu A là bao nhiêu?",analytics_query
"So sánh chi phí và doanh thu của vụ này.",analytics_query
"Phân tích hiệu quả sử dụng phân bón NPK.",analytics_query
"Cây trồng nào đang mang lại lợi nhuận cao nhất?",analytics_query
"Thống kê chi phí theo từng loại cây trồng.",analytics_query
"Báo cáo tỷ lệ sâu bệnh của vườn cam.",analytics_query
"Phân tích mức độ tiêu thụ nước của khu B.",analytics_query
"Sản lượng thực tế so với dự kiến?",analytics_query
"Tạo biểu đồ tăng trưởng của cây ở khu C.",analytics_query
"Báo cáo tổng hợp chi phí vật tư nông nghiệp.",analytics_query
"Phân tích năng suất của giống lúa ST25.",analytics_query
"Cây trồng nào tốn nhiều chi phí chăm sóc nhất?",analytics_query
"Dự báo sản lượng dưa hấu vụ Tết.",analytics_query
"Thống kê số lần phun thuốc trong 3 tháng qua.",analytics_query
"Báo cáo hiệu quả của hệ thống tưới mới.",analytics_query
"Phân tích chi phí nhân công theo từng hoạt động.",analytics_query
"Khu vực nào có năng suất thấp nhất?",analytics_query
"So sánh sản lượng giữa các khu vực trồng lúa.",analytics_query
"Tạo báo cáo chi tiết về khu F.",analytics_query
"Phân tích xu hướng chi phí hàng tháng.",analytics_query
"Dự đoán lợi nhuận của vụ mùa tới.",analytics_query
"Báo cáo về tình hình sử dụng đất.",analytics_query
"Thống kê các loại sâu bệnh thường gặp nhất.",analytics_query
"Phân tích mối tương quan giữa nhiệt độ và sản lượng.",analytics_query
"Báo cáo chi phí trên mỗi đơn vị sản phẩm.",analytics_query
"Khu vực nào cần ưu tiên cải tạo?",analytics_query
"Phân tích lợi nhuận của mô hình xen canh.",analytics_query
"So sánh hiệu quả của 2 loại phân bón A và B.",analytics_query
"Tạo báo cáo tổng kết năm.",analytics_query
"Dự báo nhu cầu nước tưới cho tuần tới.",analytics_query
"Thống kê sản lượng theo từng giống cây.",analytics_query
"Phân tích chi phí sản xuất 1kg cà chua.",analytics_query
"Báo cáo về các hoạt động đã hoàn thành.",analytics_query
"Khu vực nào hoạt động hiệu quả nhất?",analytics_query
"Phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa.",analytics_query
"Dự báo giá bán nông sản tháng sau?",analytics_query
"Thống kê thời gian sinh trưởng trung bình của cây.",analytics_query
"Báo cáo tồn kho vật tư.",analytics_query
"Phân tích chi phí thuốc trừ sâu.",analytics_query
"Dự đoán thời điểm thu hoạch rộ?",analytics_query
"Báo cáo về các khu vực đất trống.",analytics_query
"Phân tích tỷ lệ nảy mầm của hạt giống.",analytics_query
"So sánh năng suất năm nay và năm ngoái.",analytics_query
"Báo cáo tổng quan về sức khỏe cây trồng.",analytics_query
"Phân tích hiệu quả của nhân công.",analytics_query
"Khu vực nào có chi phí vận hành cao nhất?",analytics_query
"Báo cáo tiến độ dự án nhà màng.",analytics_query
"Phân tích dữ liệu cảm biến độ ẩm đất.",analytics_query
"Nông trại của tôi tên gì?",farm_query
"Địa chỉ của nông trại ở đâu?",farm_query
"Diện tích tổng cộng của nông trại là bao nhiêu?",farm_query
"Nông trại có bao nhiêu khu vực?",farm_query
"Thông tin về chủ nông trại.",farm_query
"Số điện thoại liên hệ của quản lý?",farm_query
"Nông trại được thành lập năm nào?",farm_query
"Liệt kê tất cả các khu vực trong nông trại.",farm_query
"Cho xem thông tin chung về nông trại.",farm_query
"Nông trại đang trồng chủ yếu cây gì?",farm_query
"Nông trại có bao nhiêu nhân công?",farm_query
"Email liên hệ của nông trại?",farm_query
"Giấy phép kinh doanh của nông trại?",farm_query
"Nguồn nước tưới chính của nông trại là gì?",farm_query
"Thông tin về kho vật tư của nông trại.",farm_query
"Nông trại có bao nhiêu nhà màng?",farm_query
"Bản đồ quy hoạch của nông trại.",farm_query
"Thông tin về hệ thống tưới tiêu của nông trại.",farm_query
"Nông trại thuộc tỉnh nào?",farm_query
"Mục tiêu sản xuất của nông trại là gì?",farm_query
"Danh sách các đối tác của nông trại?",farm_query
"Nông trại có chứng nhận VietGAP không?",farm_query
"Loại đất chính của nông trại là gì?",farm_query
"Số đăng ký của nông trại?",farm_query
"Xem thông tin pháp lý của nông trại.",farm_query
"Tầm nhìn của nông trại là gì?",farm_query
"Nông trại có website không?",farm_query
"Các loại máy móc nông trại đang có?",farm_query
"Thông tin về hệ thống điện của nông trại.",farm_query
"Nông trại có bao nhiêu hecta đất canh tác?",farm_query
"Chính sách môi trường của nông trại?",farm_query
"Ai là người quản lý kho?",farm_query
"Nông trại có gần sông không?",farm_query
"Xem thông tin về khu vực chăn nuôi (nếu có).",farm_query
"Các loại cảm biến đang được lắp đặt?",farm_query
"Mô hình canh tác của nông trại là gì?",farm_query
"Quy mô của nông trại?",farm_query
"Nông trại chuyên về cây ăn trái hay rau màu?",farm_query
"Địa chỉ văn phòng nông trại?",farm_query
"Tên của quản lý khu B là gì?",farm_query
"Nông trại có bao nhiêu nhà kho?",farm_query
"Thông tin về trạm bơm.",farm_query
"Giờ làm việc của nông trại?",farm_query
"Nông trại có bao nhiêu cổng vào?",farm_query
"Logo của nông trại?",farm_query
"Xem lại thông tin cơ bản của nông trại.",farm_query
"Mã số thuế của nông trại?",farm_query
"Nông trại có liên kết với siêu thị nào không?",farm_query
"Bật máy bơm ở khu A trong 15 phút.",device_control
"Tưới nước cho luống B2 ngay bây giờ.",device_control
"Tắt hệ thống tưới ở nhà màng số 1.",device_control
"Mở van nước số 3.",device_control
"Hẹn giờ bật đèn lúc 6h tối cho vườn ươm.",device_control
"Tắt quạt thông gió ở kho lạnh.",device_control
"Điều khiển bơm nước 5 phút nữa ở khu C.",device_control
"Bật máy bơm 1.",device_control
"Tắt máy bơm 2.",device_control
"Tưới cho vườn cam 20 phút.",device_control
"Mở van xả nước.",device_control
"Tắt tất cả các máy bơm.",device_control
"Bật đèn ở khu vực ươm giống.",device_control
"Giảm thời gian tưới ở khu A xuống 5 phút.",device_control
"Dừng hệ thống tưới khẩn cấp.",device_control
"Kích hoạt chế độ tưới tự động cho khu B.",device_control
"Tắt chế độ tưới tự động.",device_control
"Mở máy phun sương 10 phút.",device_control
"Tắt đèn nhà kính.",device_control
"Bật quạt thông gió khu C.",device_control
"Điều chỉnh van số 4 mở 50%.",device_control
"Tưới nước cho luống rau cải.",device_control
"Ngừng tưới ở khu D.",device_control
"Hãy bật máy bơm ở khu F.",device_control
"Chạy máy bơm 1 trong 30 phút.",device_control
"Hẹn 5 giờ sáng mai tưới khu A.",device_control
"Bật hệ thống châm phân.",device_control
"Tắt hệ thống châm phân.",device_control
"Mở rèm che nắng nhà kính.",device_control
"Đóng rèm che nắng nhà kính.",device_control
"Bật hệ thống sưởi cho vườn ươm.",device_control
"Tắt máy sưởi.",device_control
"Điều khiển van tưới số 5.",device_control
"Bật cho tôi máy bơm.",device_control
"Tắt đèn đi.",device_control
"Hãy tưới nước cho tôi.",device_control
"Cho máy bơm 3 chạy 10 phút.",device_control
"Dừng tưới ở luống B1.",device_control
"Kích hoạt van xả lũ.",device_control
"Bật đèn sưởi cho cây con.",device_control
"Tắt quạt ở khu A.",device_control
"Mở máy bơm nước tưới cây.",device_control
"Tắt hệ thống chiếu sáng.",device_control
"Bật van điện từ số 2.",device_control
"Tắt van điện từ số 2.",device_control
"Tưới nước 10 phút cho khu G.",device_control
"Đóng van nước số 1.",device_control
"Bật máy bơm tổng.",device_control
"Tắt máy bơm tổng.",device_control
"Độ ẩm đất hiện tại là bao nhiêu?",sensor_query
"Nhiệt độ ở khu B đang là mấy độ?",sensor_query
"Kiểm tra ánh sáng ở vườn ươm.",sensor_query
"Cho xem dữ liệu cảm biến của khu A.",sensor_query
"Độ ẩm đất có thấp quá không?",sensor_query
"Nhiệt độ hôm nay thế nào?",sensor_query
"Ánh sáng có đủ cho cây không?",sensor_query
"Nồng độ CO2 trong nhà kính là bao nhiêu?",sensor_query
"Độ pH của đất ở luống 5?",sensor_query
"Cảm biến độ ẩm khu C báo bao nhiêu?",sensor_query
"Kiểm tra nhiệt độ kho lạnh.",sensor_query
"Độ dẫn điện của đất (EC) ở khu A?",sensor_query
"Cường độ ánh sáng hiện tại?",sensor_query
"Nhiệt độ ngoài trời là bao nhiêu?",sensor_query
"Cho xem dữ liệu nhiệt độ 3 giờ qua.",sensor_query
"Độ ẩm không khí trong nhà màng?",sensor_query
"Lượng mưa hôm nay đo được bao nhiêu?",sensor_query
"Tốc độ gió hiện tại?",sensor_query
"Cảm biến nào đang báo động?",sensor_query
"Kiểm tra tất cả cảm biến ở khu B.",sensor_query
"Nhiệt độ đất ở luống 3?",sensor_query
"Độ ẩm đất ở khu vực trồng cam?",sensor_query
"Cho xem chỉ số ánh sáng PAR.",sensor_query
"Nhiệt độ nước tưới là bao nhiêu?",sensor_query
"Cảm biến độ ẩm lá có ướt không?",sensor_query
"Kiểm tra cảm biến khí gas trong kho.",sensor_query
"Nồng độ O2 trong hồ cá (nếu có)?",sensor_query
"Mực nước trong bể chứa còn bao nhiêu?",sensor_query
"Cho xem dữ liệu cảm biến của luống B2.",sensor_query
"Độ ẩm đất trung bình của nông trại?",sensor_query
"Nhiệt độ cao nhất hôm nay là mấy giờ?",sensor_query
"Dữ liệu cảm biến pH có ổn không?",sensor_query
"Kiểm tra cảm biến ở khu vực mới.",sensor_query
"Giá trị cảm biến EC là gì?",sensor_query
"So sánh độ ẩm giữa khu A và khu B.",sensor_query
"Nhiệt độ có đang tăng không?",sensor_query
"Cảm biến ánh sáng báo bao nhiêu lux?",sensor_query
"Tình trạng pin của cảm biến không dây?",sensor_query
"Dữ liệu cảm biến độ ẩm gần nhất?",sensor_query
"Lấy cho tôi nhiệt độ khu C.",sensor_query
"Độ ẩm đất khu A bao nhiêu phần trăm?",sensor_query
"Xem nhiệt độ nhà màng.",sensor_query
"Dữ liệu cảm biến 1 giờ trước?",sensor_query
"Nồng độ dinh dưỡng trong dung dịch thủy canh?",sensor_query
"Cảm biến mưa có hoạt động không?",sensor_query
"Kiểm tra cảm biến nhiệt độ số 5.",sensor_query
"Độ ẩm đất có cao quá không?",sensor_query
"Xem biểu đồ nhiệt độ hôm nay.",sensor_query
"Cảm biến nào đang offline?",sensor_query
"Ghi lại: hôm nay bón 20kg NPK cho khu A.",create_record
"Thêm hoạt động: gieo hạt giống cải ở luống B1.",create_record
"Tạo ghi chú: phát hiện sâu đục thân ở vườn cam.",create_record
"Nhập chi phí: mua 1 triệu tiền thuốc trừ sâu.",create_record
"Thêm vào nhật ký: thu hoạch 3 tấn lúa ở khu C.",create_record
"Tạo một khu vực mới tên là 'Vườn Ươm 2'.",create_record
"Thêm chi phí: 500k tiền xăng dầu.",create_record
"Ghi nhận hoạt động: làm cỏ ở khu D.",create_record
"Tạo lịch tưới nước cho khu B lúc 5h sáng.",create_record
"Thêm nhân công mới: Nguyễn Văn A.",create_record
"Nhập kho: 10 bao phân lân.",create_record
"Ghi lại: phun thuốc sinh học cho luống 3.",create_record
"Thêm nhà cung cấp: Cửa hàng vật tư X.",create_record
"Tạo ghi chú: đất ở khu F cần bón vôi.",create_record
"Nhập doanh thu: bán 5 tạ cam được 10 triệu.",create_record
"Ghi lại: lắp đặt cảm biến độ ẩm mới ở khu A.",create_record
"Thêm công việc: sửa máy bơm 2.",create_record
"Nhập chi phí: 200k tiền điện.",create_record
"Ghi nhận: thu hoạch thử nghiệm 10kg dâu tây.",create_record
"Tạo một luống mới ở khu G.",create_record
"Thêm hoạt động: xới đất khu B.",create_record
"Nhập kho: 5 lít thuốc trừ sâu A.",create_record
"Ghi chú: cây ở luống 4 có dấu hiệu vàng lá.",create_record
"Thêm chi phí: 3 triệu tiền giống.",create_record
"Ghi lại: bảo trì hệ thống tưới.",create_record
"Tạo lịch phun thuốc cho vườn ổi vào thứ 3.",create_record
"Nhập doanh thu: bán rau sạch 1.5 triệu.",create_record
"Ghi nhận: gieo mạ ở khu H.",create_record
"Thêm chi phí nhân công: 2 triệu.",create_record
"Tạo ghi chú: cần mua thêm lưới che nắng.",create_record
"Ghi lại: thu hoạch 50kg cà chua.",create_record
"Thêm hoạt động: tỉa cành cây bơ.",create_record
"Nhập kho: 20kg hạt giống ngô.",create_record
"Ghi chú: phát hiện rệp sáp ở luống 5.",create_record
"Thêm chi phí: 1 triệu tiền sửa máy cày.",create_record
"Ghi lại: bón lót cho khu E.",create_record
"Tạo lịch làm cỏ cho tuần sau.",create_record
"Nhập doanh thu: 20 triệu tiền bán sầu riêng.",create_record
"Ghi nhận: thu hoạch dưa hấu, 1 tấn.",create_record
"Thêm chi phí: 800k tiền thức ăn chăn nuôi.",create_record
"Tạo ghi chú: nguồn nước có dấu hiệu bị phèn.",create_record
"Ghi lại: làm đất khu C.",create_record
"Thêm hoạt động: lắp đặt nhà màng mới.",create_record
"Nhập kho: 100kg vôi.",create_record
"Ghi chú: cần kiểm tra lại hệ thống điện.",create_record
"Thêm chi phí: 5 triệu tiền thuê nhân công.",create_record
"Ghi lại: xuống giống 100 cây cam.",create_record
"Tạo lịch thu hoạch cho khu G.",create_record
"Cập nhật chi phí thuốc trừ sâu hôm qua thành 1.2 triệu.",update_record
"Sửa lại ghi chú hôm qua: không phải sâu đục thân, là bọ trĩ.",update_record
"Đổi tên 'Vườn Ươm 2' thành 'Khu Vực Thử Nghiệm'.",update_record
"Chỉnh lại số lượng thu hoạch lúa khu C là 3.2 tấn.",update_record
"Thay đổi ngày gieo mạ của khu B là hôm kia.",update_record
"Cập nhật số lượng phân lân trong kho còn 8 bao.",update_record
"Chuyển lịch tưới khu B sang 6h sáng.",update_record
"Sửa tên nhân công 'Nguyễn Văn A' thành 'Nguyễn Văn An'.",update_record
"Cập nhật tình trạng luống 4: đã xử lý vàng lá.",update_record
"Chỉnh lại chi phí xăng dầu thành 550k.",update_record
"Thay đổi loại thuốc phun ở luống 3.",update_record
"Cập nhật địa chỉ nhà cung cấp X.",update_record
"Đổi ngày thu hoạch dưa hấu sang ngày mai.",update_record
"Cập nhật số lượng cà chua thu hoạch là 55kg.",update_record
"Sửa lại chi phí giống là 3.5 triệu.",update_record
"Thay đổi người phụ trách khu A.",update_record
"Cập nhật diện tích khu C là 1.2 ha.",update_record
"Chỉnh lại ghi chú ở luống 5: đã phun thuốc rệp sáp.",update_record
"Sửa số điện thoại của quản lý.",update_record
"Cập nhật trạng thái công việc 'sửa máy bơm 2' thành 'đã xong'.",update_record
"Chỉnh lại doanh thu bán cam là 11 triệu.",update_record
"Thay đổi lịch tỉa cành cây bơ sang tuần tới.",update_record
"Cập nhật số lượng hạt giống ngô còn 15kg.",update_record
"Sửa lại chi phí sửa máy cày là 1.1 triệu.",update_record
"Cập nhật ngày bón lót khu E là 01/10.",update_record
"Thay đổi lịch làm cỏ.",update_record
"Chỉnh lại doanh thu sầu riêng là 21.5 triệu.",update_record
"Cập nhật số lượng thu hoạch dưa hấu là 1.1 tấn.",update_record
"Sửa chi phí thức ăn chăn nuôi thành 850k.",update_record
"Cập nhật ghi chú nguồn nước: đã kiểm tra, pH 6.5.",update_record
"Thay đổi loại cây trồng ở khu G.",update_record
"Cập nhật số lượng vôi trong kho.",update_record
"Sửa ghi chú hệ thống điện: đã ổn định.",update_record
"Chỉnh lại chi phí thuê nhân công là 5.2 triệu.",update_record
"Cập nhật số lượng cây cam xuống giống là 110 cây.",update_record
"Dời lịch thu hoạch khu G.",update_record
"Sửa lại hoạt động ở khu D: không phải làm cỏ, là bón phân.",update_record
"Cập nhật giá bán của cam.",update_record
"Thay đổi đơn vị tính của lúa từ tấn sang kg.",update_record
"Chỉnh lại chi phí điện là 210k.",update_record
"Cập nhật mật độ trồng cây ở khu A.",update_record
"Sửa lại tên luống 'B1' thành 'B1-Rau Cải'.",update_record
"Thay đổi tình trạng của khu F thành 'đang canh tác'.",update_record
"Cập nhật thông tin liên hệ của nhà cung cấp X.",update_record
"Chỉnh lại số lượng lúa thu hoạch là 3150 kg.",update_record
"Sửa lại tên 'Khu Vực Thử Nghiệm' thành 'Khu G'.",update_record
"Cập nhật giờ tưới nước khu A.",update_record
"Xóa hoạt động bón phân ngày hôm qua.",delete_record
"Hủy ghi chú về sâu bệnh ở vườn cam.",delete_record
"Xóa chi phí 1 triệu vừa nhập.",delete_record
"Xóa khu vực 'Khu G' đi.",delete_record
"Bỏ bản ghi thu hoạch lúa 3.2 tấn của khu C.",delete_record
"Xóa lịch tưới nước lúc 6h sáng của khu B.",delete_record
"Cho nhân công 'Nguyễn Văn An' nghỉ việc.",delete_record
"Xóa nhà cung cấp X.",delete_record
"Hủy công việc 'sửa máy bơm 2'.",delete_record
"Xóa ghi nhận thu hoạch dâu tây.",delete_record
"Loại bỏ luống mới tạo ở khu G.",delete_record
"Xóa hoạt động xới đất khu B.",delete_record
"Xóa ghi chú vàng lá ở luống 4.",delete_record
"Hủy lịch phun thuốc cho vườn ổi.",delete_record
"Xóa doanh thu 1.5 triệu bán rau sạch.",delete_record
"Bỏ ghi nhận gieo mạ khu H.",delete_record
"Xóa chi phí nhân công 2 triệu.",delete_record
"Hủy ghi chú mua lưới che nắng.",delete_record
"Xóa bản ghi thu hoạch 55kg cà chua.",delete_record
"Hủy hoạt động tỉa cành cây bơ.",delete_record
"Xóa chi phí 1.1 triệu sửa máy cày.",delete_record
